"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-488 0.00279723752431014 4 98 "GO:0030687" "preribosome, large subunit precursor" 0.0655672475698297
-223 0.616360658235406 4 13 "GO:0030688" "preribosome, small subunit precursor" 0.841872693515951
299 0.0353380648687436 3 130 "GO:0030863;GO:0030864" "cortical cytoskeleton" 0.278615738672765
-1131 5.3759290500383e-08 3 60 "GO:0030867;GO:0098554;GO:0098556" "rough endoplasmic reticulum membrane" 3.93786802915305e-06
520 0.147340773082031 2 20 "GO:0030894;GO:0043601" "replisome" 0.517016125904612
535 0.0893416378604097 2 26 "GO:0030981;GO:0055028" "cortical microtubule cytoskeleton" 0.422004566115273
-172 0.509889197739279 2 38 "GO:0030990" "intraciliary transport particle" 0.777160020282122
-423 0.307263255363373 2 15 "GO:0030991" "intraciliary transport particle A" 0.636241228420271
-263 0.452889216457933 2 21 "GO:0030992" "intraciliary transport particle B" 0.750313912794359
-65 0.77851870489196 3 48 "GO:0031012" "extracellular matrix" 0.938707738820347
-2 0.995934277928624 2 14 "GO:0031080" "nuclear pore outer ring" 0.996350072633961
-11 0.976071041332478 2 18 "GO:0031091" "platelet alpha granule" 0.996350072633961
530 0.200240187752499 4 15 "GO:0031097" "medial cortex" 0.564138221264252
-25 0.922400048902825 4 38 "GO:0031143" "pseudopodium" 0.973236314822293
